tweet_id,tweet_text,class_label
1.222284827434586e+18,حفظوها لأولادكم وأحفادكم فلسطين عربية وليست ولاية أمريكية يتحكم فيها ترامب وزوج إبنته FreePalestine صفقه_القرن القدس_ثمنها_دم فلسطين,No
1.2222849690552812e+18,شد انتباهي كلام مواطن مصري قال لو يتم فتح الحدود بين مصر وفلسطين ستجد مليون مجاهد يعبرون الحدود إلى الأراضي الفلسطينية المحتلة هذه حقيقة وليست مبالغة فلولا الحكومات العربية الخائنة لما كان هناك اليوم شيء إسمه إسرائيل صفقة_القرن,No
1.222284995403899e+18,سنسقط صفقة القرن الرافضون ل صفقة_القرن أقوياء وقادرون على مواجهتها إذا بقينا حاضرين في كل الميادين متمسكين بالحقوق واثقين بوعده بالنصر المستقبل للقدس وليس لترامب ولا الأقزام الذين يعملون معه السيد حسن_نصر_الله يونيو كلام السيد حسن واضح سنسقطها المهم نتحرك,No
1.2222851025683497e+18,أنا حمد من الإمارات ضد التطبيع وضد الكيان الصهيوني وضد المطبعين والمتصهينين وضد صفقة القرن وفلسطين للفلسطينيين أرض عربية عاصمتها القدس FreePalestine تسقط_صفقة_القرن,No
1.2222851546574725e+18,أنا عادل الدمخي عضو مجلس الامة الكويتي ضد التطبيع وضد الكيان الصهيوني المجرم وضد المطبعين والمتصهينين وضد صفقة_القرن وفلسطين للفلسطينيين والعرب والمسلمين فلسطين أرض عربية إسلامية عاصمتها الأبدية القدس تسقط_صفقة_القرن,No
1.2222857261269934e+18,مكونة من صفحة ترامب يعلن صفقة_القرن وهذه أهم بنودها,No
1.2222866812834734e+18,يوسف كشفهم كلهم تسقط_صفقة_القرن شاهدو المقطع واعطوني رايكم youssef_hussen FreePalestine صفقة_القرن,No
1.2222867735581368e+18,أني بسمه خالد احمل الجنسيه الامريكيه يمنيه الأصل وسيبقى نبض قلبي يمنيا ضد التطبيع وضد الكيان الصهيوني وضد المطبعين السعوديين والاماراتيين المتصهينين وضد صفقة القرن وفلسطين للفلسطينيين فلسطين حره أرض عربية عاصمتها القدس تسقط_صفقة_القرن,No
1.2222869824470917e+18,صفقة_القرن الدكتور حاكم المطيري,No
1.2222872691109967e+18,يا آل إسرائيل لا يأخذكم الغرور عقارب الساعات إن توقفت لا بد أن تدور هزمتم الجيوش إلا أنكم لم تهزموا الشعور قطعتم الأشجار من رؤوسها وظلت الجذور صفقه_القرن نزار_قباني فلسطين,No
1.2222873485007053e+18,كيف لهذا الجمال ان يكون يهوديٱ اللهم لا ترفع لليهود في القدس راية ولا تحقق لهم في فلسطين غاية اللهم امين يارب العالمين صفقة_القرن,No
1.2222874357213348e+18,غيروا ما شئتم وقولوا ما شئتم يبقى شيء لا يتغير ولا يتبدل هو قول الله تعالى وليدخلوا المسجد كما دخلوه أول مرة وليتبروا ما علوا تتبيرا تسقط_صفقة_القرن FreePalestine,No
1.2222886907577344e+18,سلام لأرض خلقت للسلام و ما رأت يوما سلاما محمود_درويش صفقة_القرن فلسطين,No
1.2222888874706125e+18,أنا أهم حاجة بالنسبة لي في موضوع صفقة_القرن ده الناس ال كانت مصدعانا بإن الرئيس السيسي اتنازل عن قطعة من سيناء علشان يشارك في الصفقة مع ترامب شكلكم وحش أوي دلوقت على فكرة,No
1.2222895627786854e+18,الذباب_الالكتروني ينشط الآن في مهاجمة قطر و تركيا والمقاومة الفلسطينية للتغطية على جريمة التصفيق والتأييد لـ صفقة_القرن أتمنى من كل المغردين من رأى منكم ذبابة فليضربها بـ البلوك ولا ينقاشها,No
1.2222897053135217e+18,أنا جابر من قطر ضد التطبيع وضد الكيان الصهيوني وضد المطبعين والمتصهينين وضد صفقة القرن وفلسطين للفلسطينيين أرض عربية عاصمتها القدس تسقط_صفقة_القرن,No
1.222290018783449e+18,ضع هذه الخريطة وسنقبل نحن العرب ب صفقة_القرن وليعد اليهود الى دولهم التي جاءوا منهاصفعة_القرن,No
1.222290131555668e+18,ثمة عنصر مشترك بين الكيان الصهيوني وبعض أنظمة العرب التي باركت خيانة القرن وحضرت حفلة الشيطان الأكبر وهو أنهم كيانات وأنظمة بلا شعوب ولا انتماء وطني هم مغتصبوا أوطان وشذاذ آفاق يخشون أن يتخطف عروشهم مقاوموا الاستبداد وطلاب الحرية فيحمون وجودهم ببيع الشرف تسقط_صفقة_القرن,No
1.2222902895340995e+18,سؤال القرن ماهي أول دولة اسلامية اعترفت بالقدس عاصمة لإسرائيل قبل ترامب الرجاء بدون غش صفقة_القرن,No
1.2222904927943311e+18,عاجل الخارجية القطرية نقدر المساعي الأمريكية لإيجاد حلول للصراع العربي الإسرائيلي طالما كانت بإطار الشرعية الدولية سبق لجميع الدول العربية تبني مبادرة للسلام وضعت مجموعة من الأسس لإحلال السلام العادل قطر فلسطين صفقة_القرن,Yes
1.2222905228716483e+18,بالمناسبة ما هو موقف عبدالخالق عبدالله من مشاركة الإمارات في صفقة_القرن,No
1.2222910878820966e+18,أنا بيداء العولقي ضد التطبيع وضد الكيان الصهيوني وضد المطبعين والمتصهينين وضد صفقة القرن وفلسطين للفلسطينيين أرض عربية عاصمتها القدس تسقط_صفقة_القرن,No
1.222292222126821e+18,تستمر معاناة الفلسطينيين أمام عجز المتعاطفين معهم عن تقديم حلول واقعية بينما يتخلى المجتمع الدولي يوما بعد آخر عن مسؤولياته الانسانية والأخلاقية تجاههم ليس معقولا أن يتوارث الفلسطينيون القهر والشعور بخيبة الأمل أمام خذلان الجميع ومتاجرتهم بمصير هؤلاء الضحايا صفقة_القرن,No
1.2222922794377295e+18,بيان الخارجية المصرية بيقول الصراع الفلسطيني الاسرائيلي وليس الصراع العربي الاسرائيلي يعني بالبلدي السيسي بيقول انا بره الموضوع ده بلا فلسطين بلا قدس المهم أبو ايفانكا يرضى عني صفقة_القرن FreePalestine,No
1.222293609808048e+18,مصطفى علوش يرد على صفقة القرن وترامب بمهاجمة باسيل,No
1.2222936236786767e+18,أخبر الله بزوال اليهود من فلسطين وزوالهم بزوال من يحميهم ولكن من ضعف يقينه بالله لا يقوى تصديقه بوعده ووعد الله لا مرد له الشيخ عبدالعزيز الطريفي صفقة_القرن صفقة_القرن_لن_تمر,No
1.2222942660489257e+18,السيناتور كريس ميرفي معارضا صفقة_القرن هذه ليست خطة سلام هذه ليست دولة فلسطين على الإطلاق ترمب يخاطر باستقرارنا FreePalestine صفقة_القرن لا_لصفقة_القرن ajmhashtag,Yes
1.2222942954341868e+18,ستبقى فلسطين قضيتنا المركزية لن نقبل ببيع الأراضي العربية أعلم أننا نعيش أسوء مرحلة في تاريخنا العربي هذا الوقت سوف يمضي صفقه_القرن,No
1.2222945769180365e+18,تغيبون ومواقفكم حاضرة من القدس الي القاهرة فك الله بالعز أسركم وحرر قدسكم وأدام عزكم انقلبوا وحاربوكم واسروكم من أجل صفقة_القرن,No
1.2222947895399752e+18,صفقة القرن من يقف وراءها وما حظوظها,No
1.222294988001874e+18,فلسطين قضية عدالة وحقوق والقدس عاصمتها الأبدية كل صفقات العالم تنهار عند أقدام أي طفل فلسطيني القوة هي في قلوب هؤلاء وليس في أسلحة المعتدين وعتادهم المجد لكل من يرفض قيم الاحتلال صفقة_القرن,No
1.2222970487682212e+18,صفقة_القرن رسالة من الشيخ الشهيد أحمد ياسين إلى اليائسين,No
1.2222988102249144e+18,فيديو قصير لكنه مهم جدا يلخص قصة الكيان الصهيوني شاهدوه وانشروه صفقة_القرن,No
1.2222988334111048e+18,أنا سعيد من الكويت ضد التطبيع وضد الكيان الصهيوني وضد المطبعين والمتصهينين وضد صفقة القرن وفلسطين للفلسطينيين أرض عربية عاصمتها القدس تسقط_صفقة_القرن,No
1.2222994803405332e+18,صفقة_القرن مجموعة النائحات المستأجرات وتعليقاتهم إن كنت ناسي افكرك اولا ندعم الموقف الفلسطيني ورئيسه ثانيا هناك سفارة اسرائيلية في أنقره وقنصلية في إسطنبول منذ سنوات ولم نسمع نياحكم ثالثا كان هناك علم إسرائيلي يرفرف منذ سنوات بالقرب من الجزيرة ليفني وبيريز مروا بها مرارا,No
1.2223143607664353e+18,لحظة يا جماعة هذه خريطة دولة هل أتى عباد الفلس والطين ما حل في فلسطين القدس_عاصمة_فلسطين_الأبدية فلسطين صفعة_القرن مسخرة_القرن,No
1.222318192066007e+18,قف هنا وتامل معي أسلم وعمره سنه ومات وعمره سنه ست سنوات ماذا فعلت بها يـا سعد بن معاذ ليهتز لموتك عرش الرحمن اللهم اهد قلوبنا كما هديت قلبه واللهم انصر فلسطين وشعبها الابي القدس_عاصمة_فلسطين_الأبدية,No
1.2223232806123397e+18,هذه هي خريطة فلسطين التي درسناها في مادة الجغرافيا في صغرنا و درسها من قبلنا آباؤنا و أجدادنا و ستظل تدرس من جيل إلى جيل إلى يوم الدين FreePalestine لا_لبصقة_القرن,No
1.2223571952386499e+18,اللهم عليك باليهود المغتصبين اللهم لا تقم لهم راية ولا تحقق لهم هدفا ولا غاية يا جبار زلزل الأرض من تحت أقدامهم اللهم عليك باليهود ومن والاهم وضربت عليهم الذله والمسكنة وباءوا بغضب من الله لا_لبصقه_القرن,No
1.222364633492861e+18,أنا عبدالله مواطن مصرى رقم ضد التطبيع وضد الكيان الصهيوني وضد المطبعين والمتصهينين وضد صفقة القرن وفلسطين للفلسطينيين أرض عربية عاصمتها القدس تسقط_صفقة_القرن صفة_القرن القدس_عاصمة_فلسطين_الأبدية ريتويت وغير رقمك ليزيد العدد,No
1.2223660703061563e+18,noranmorsy ما زلنا ننتظر الكثير من شيخ_الأزهر رده على التآمر على القضية الفلسطينية رد قاطع لا يخشى في الحق لومة لائم رده على صفقة القرن وصمة العار في جبين حكام العرب الخونة المتآمرين رده على اعتراف رئيسه بالقدس عاصمة إسرائيل وأكبر ضلع في مثلث الخيانة لا_لبصقة_القرن,No
1.222369117983953e+18,ازرعوا في قلوب أولادكم حب المسجد الأقصى وتعظيمه كما تزرعون في قلوبهم حبكم وحنانكم وعلقوهم به كما تعلقوهم بكم فهذا زمن الخداع وانقلاب الثوابت وانتكاس الفطرة القدس_عاصمة_فلسطين_الأبدية,No
1.2224082146181775e+18,دعوة المظلوم يرفعها الله فوق الغمام ويقول جل في علاه فانتظر وعد الله صفقه_القرن تسقط_صفقة_القرن القدس_عاصمة_فلسطين_الأبدية,No
1.2224144572609864e+18,انا محمود من مصر واقول ماقاله السلطان عبدالحميد الثانى لليهود إني لا أستطيع أن أتخلى عن شبر واحد من الأرض فهي ليست ملك يميني بل ملك الأمة الإسلامية التي جاهدت في سبيلها وروتها بدمائها تسقط_صفقة_القرن لا_لبصقة_القرن قروب_رواد_الاقصى,No
1.222414649519493e+18,القدس أكبر من الجغرافيا وأعمق من التاريخ القدس عقيدة إسرائيل غدة سرطانية إسرائيل دولة لا أصل لها ولا نسب إسرائيل شر مطلق القدس_عاصمة_فلسطين_الأبدية,No
1.2224320792769208e+18,صباح الخير من القدس_عاصمه_فلسطين_الابديه ولا صباح لمن باع وفرط وعرض فلسطين في مزاد صفقة_القرن تسقط_الصفقة,No
1.2224362396028682e+18,الرئاسة الفلسطينية تدعو سفراء دول عربية وإسلامية إلى مقاطعة إعلان صفقة_القرن فلسطين القدس_عاصمة_فلسطين_الأبدية,Yes
1.222450092713615e+18,القدس_عاصمة_فلسطين_الأبدية لكن ما باليد حيلة,No
1.222456955308036e+18,الحكام الخائــنـيـن الــفــــاجــريــن يدعون أنهم عرب ومسلمين ولكن هم مسلمين بلا إسلام وعرب بلا عروبة حقيقية بل هما عباد المال والجاه ولا يبالون بأرض ولا عرض إلى مذبلة التاريخ يا بن_سلمان أنت والشـيــطــان بن_زايد ومن على شاكلتكم القدس_عاصمة_فلسطين_الأبدية لا_لصفقة_القرن,No
1.222460102432776e+18,عاشت القدس_عاصمة_فلسطين وتسقط صفقه_القرن وسوف تضل القدس_عاصمه_فلسطين_الابديه مهما على صوت الباطل ومهما استقوى الظالمون فلا بد من أن تنكسر شوكتهم حفظ الله فلسطين وأهلها,No
1.2224615611320115e+18,صفقه_القرن وصمه عار في جبين العرب و القدس_عاصمة_فلسطين_الأبدية رغم أنوف المطبعين الخائنين لشعوبهم و دينهم,No
1.222462757158736e+18,أيها الأوغاد وطني ليس سلعة وطني موطن الروح ومهوى الأفئدة وطني لا معنى له بدون القدس التي صلى بها الأنبياء وأحبها الأولياء ونزفت لأجلها دماء الشهداء القدس_عاصمة_فلسطين_الأبدية FreePalestine,No
1.2224740064666296e+18,رحم الله السلطان قابوس_بن_سعيد_بن_تيمور كان حريصا على دعم القضية الفلسطينية طوال حياته وكان داعما سخيا للشعب الفلسطيني وبصمت فهو لا يحب الضجيج بما يعمل من خير وحتى آخر أيامه كان حريصا على أن تبقى القدس_عاصمة_فلسطين_الأبدية ولسان حاله يقول تسقط_صفقة_القرن,No
1.2224853052547315e+18,إعتن ب حيفا ولا تنس أن تجدل شعر يافا وترتب هندام عكا واصنع للقدس شالا من ورد النرجس كما تهوى كل ربيع غزة تهوى اللعب على الشاطئ فاعتني بها لا تنس أن تقبل الخليل كل يوم وقل ل فلسطين أحبك FreePalastine لا_لبصقة_القرن تسقط_صفقة_القرن,No
1.2225213649193247e+18,بدكوا اليهود إقسموا بلادكم واعطوهم نصها هي صفقة القرن الي ممكن نقبلها صفقة_العار صفقه_القرن_لن_تمر,No
1.2225214142695137e+18,صفقه_القرن_لن_تمر قالوا هل هناك أحقر من الخائن العميل قلت نعم السفلة الذين يدافعون عنه,No
1.2225219205890499e+18,الباحثة الإسرائيلية يهوديت أوفنهايمر ترامب بغبائه سيدفع الفلسطينيين المقدسيين للعودة للعيش في قلب المدينة على الرغم من الظروف الصعبة فيها لأنهم يعتقدون أن هذه المدينة وقضيتها ليست سلعة قابلة لتكون جزءا من صفقة صفقة_القرن_لن_تمر صفقة_القرن,No
1.222523898790654e+18,الدكتور مهاتير محمد رئيس الوزراء الماليزى يفضح أمام الجمعية العامة للأمم المتحدة جرائم إسرائيل بحق فلسطين وشعبها بينما يركض حكام عرب ومسلمون لاسترضاء إسرائيل وتأييد صفقة_القرن لا_لصفقة_العار صفقة_القرن_لن_تمر,Yes
1.222526243180032e+18,يا بنى آدم افهم علشان تحرر القدس لازم تحرر نفسك الأول من القفص إللى انت محبوس فيه اكسر قيودك واقضى على سجانك وصنع سلاحك تملك قرارك صفقة_القرن_لن_تمر,No
1.2225269371989235e+18,ماذا لو أغلقت أمريكا جميع مواقع التواصل الإجتماعى كيف سيدافع المسلمين و العرب عن فلسطين وأنا اول واحد مقصر صفقه_القرن_لن_تمر,No
1.2225311131444552e+18,للاسف هتمر لو كان العرب هيعمل حاجه كان عمل من ساعت ماسمعنا الصفقه بمعنى عملو الخطه صح العرب اتفرقت وكل دوله عندها مشاكل ومشغوله فى مشكلتها ومفيش اى دوله قادره انها تتكلم او تدخل فى حرب علشان كده رئيس امريكا بيتكلم براحته واحنا اخرنا كلام ع سوشيال وبس صفقه_القرن_لن_تمر,No
1.2225313474215076e+18,أنا انيــس منـصـور من اليمن ضد التطبيع وضد الكيان الصهيوني وضد المطبعين والمتصهينين من العرب والخليج وضد صفقة_القرن وفلسطين للفلسطينيين أرض عربية عاصمتها القدس فلسطين صفقة_القرن_لن_تمر تسقط_صفقة_القرن,No
1.2225319252708431e+18,اللهم اني بلغت اللهم فاشهد فخامة العماد الرئيس ميشال_عون صفقة_القرن_لن_تمر صفقة_العار,No
1.2225343493141955e+18,إنما نحن أبناء العظيمة فلسطين و القدس_عاصمة_فلسطين_الأبدية نحبها نيابة عن كل الذين باعوها صفقة_القرن_لن_تمر,No
1.2225367159880212e+18,صفقه صفقة_القرن_لن_تمر ترى اشغلتونا بعتوا الكظية بعتوا الكظية بس ازول قال كل الي بقلبي يسعده ربي,No
1.2225376930805391e+18,صفقه_القرن_لن_تمر والله انا لما شوفت التريند ده فكرت الزمالك جايب صفقة ومسميها كالعادة صفقة القرن يخربيتك ياترامب انت وضاضا نفس العينة المختلة,No
1.2225428270806344e+18,فلسطين صفقةـالقرن صفقة_القرن_لن_تمر اعتمدت أمريكاسياسةالفوضى الخلاقة داخل الدول المستهدفة والمناطق المستهدفة كالشرق الأوسط تم ذلك في العراق وأفغانستان وفشلت وتريد تطبيق ذلك في المنطقة العربيةعبراستغلال الفوضى لفرض توسع الاحتلال اليهودي وبإذن الله ستفشل كذلك,No
1.2225437177410929e+18,واحد دخل بيتك وضربك انت وابوك وامك واخوك واختك وقعد ضيف بالعافيه بعدها زور الورق وقال ليه اوضه فى البيت بعدها بزور دلوقت وبيقول ان البيت كله ملكه وبدل ما تواجهه وترفع عينك فيه بتخبى وشك وتلف ضهرك وبتبص حوليك وبتكتب على تليفونك صفقة_القرن_لن_تمر منتهى العجز والخذلان,No
1.2225457941061222e+18,فلسطين صفقة_القرن صفقة_القرن_لن_تمر ليست القدس وفلسطين ملك للنصارى لكي يهبوها لليهود إنها بلد مسلم عربي والمسجد الأقصى من مساجد المسلمين التي تشد لها الرحال وفضل الصلاة فيه منصوص عليه بالسنة النبوية فلايكون تحت حكم اليهود ليمنوا على المسلمين في الصلاة فيه فحسبنا الله,No
1.2225469469441267e+18,أنا دلال سالم المصعبي من اليمن شبوة ضد التطبيع وضد الكيان الصهيوني وضد المطبعين والمتصهينين من العرب والخليج وضد صفقة_القرن وفلسطين للفلسطينيين أرض عربية عاصمتها القدس فلسطين صفقة_القرن_لن_تمر تسقط_صفقة_القرن,No
1.2225488423919695e+18,أنا معاذ الشرجبي من اليمن ضد التطبيع وضد الكيان الصهيوني وضد المطبعين والمتصهينين من العرب والخليج وضد صفقة_القرن و فلسطين للفلسطينيين أرض عربية عاصمتها القدس صفقة_القرن_لن_تمر تسقط_صفقة_القرن,No
1.2225505786366976e+18,صهيوني إسرائيلي يزور صديقه الصهيووني السعوودي ويرقصون ويغنون في قلب الرياض تسقط_صفقه_القرن,No
1.2225509288317788e+18,_سلام لأرض خلقت للسلام وما رأت يوما سلاما تسقط_صفقة_القرن,No
1.2225513428347658e+18,لا تقف صفقة_القرن عند حدود تصفية قضية فلسطين وضمان استدامة الاحتلال فهي تعمل على تكريس العلو الإسرائيلي في المنطقة على حساب مكانة العواصم العربية ككل مطلوب أن يكون نتنياهو ومن سيأتون بعده سادة المنطقة وأباطرتها وأن تجبى إليهم الاستثمارات العربية أيضا صفقة_القرن_لن_تمر,No
1.222551536531841e+18,اجتمعت على عجل لاستصدار موقف ضد تركيا مرتين فيما قررت عقد اجتماع طارئ بعد اربع أيام من اعلان صفقة القرن الجامعة العربية لا يقلقها تصفية القضية الفلسطينية والقدس فهي لم تعد تعتبر اسرائيل عدوا صفقة_القرن تسقط_صفقه_القرن صفقة_القرن_لن_تمر,Yes
1.2225520094648525e+18,أنا مريم جمال الفضلي يمنيه الاصل من أبين العز والتاريخ قلبي ينبض بحب اليمن ضد التطبيع وضد الكيان الصهيوني المحتل وضد المطبعين والمتصهينين الخونة مدعين العروبة وضد صفقة القرن فلسطين ارض عربية للفلسطينيين وللأمة الاسلامية عاصمتها القدس الشريف تسقط_صفقة_القرن,No
1.222553310672171e+18,لا يوجد دولة اسمها اسرائيل حتى يكون لها عاصمة اسمها القدس القدس_عاصمة_فلسطين_الابدية,No
1.2225539177725007e+18,صفقه_القرن_لن_تمر فاوضو وجادلو الله على بقرة فهل يعطوكم دولة وقبله ومسجد ومحراب اسرأئيل,No
1.222556413332988e+18,هي ليست سوى جولة ولن تكون اقسى من كارثة تكون جولتهم الاخيرةفلسطين باقية باحرارها وشهدائهاونساءها واطفالهاباقية ببحرها وبرها وعلمها وحجارتهامن رواها ابطالها بدماءهم كيف تموت فلسطين باقية ما دامت هناك حياة صفقة_القرن_لن_تمر القدس_عاصمة_فلسطين,No
1.2225580007051018e+18,مصمم فلسطيني يضع رؤية للسلام وإعادة الأراضي الأمريكية لسكانها الأصليين الهنود الحمر وفق خريطة جديدة للولايات المتحدة على غرار الخريطة الفلسطينية التي نشرها ترمب وفق رؤيته للسلام المزعوم تسقط_صفقة_القرن تصيم AShaqour designer,No
1.222558536384774e+18,مع إحترام الحرية الشخصية بتويتر وكل شخص حر بما يغرد بس أمانة بلاها النكت والمسخرة احترموا مشاعرنا لا تشاركونا الحزن الله المستعان فلسطين القدس_عاصمة_فلسطين_الأبدية,No
1.2225592807689787e+18,قريبا ستتهاوى الأقنعة الكيان لم يعد يرضى باللعب وراء الستار من يريد أن يكون صديق للكيان عليه أن يصرح بذالك هذا هو شعار المرحلة البحرين عمان الإمارات و ما خفي كان أعظم صفقة_القرن_لن_تمر لا_لصفقة_القرن,No
1.2225616061582336e+18,كم هي مؤلمة حرقة القلب و تلك الغصة التي تطعن روحك عندما يمنعك دخول المسرى احتلال غاصب جولة في القدس تأخذ روحك و عقلك إلى مسرى الرسول و كأنك أنت الذي يجول في باحات الأقصى صفقة_القرن_لن_تمر,No
1.2225618217579889e+18,الإمام السيد علي الخامنئي إن ما يسمى صفقة القرن ستؤول إلى الفشل رغم مخططات أمريكا وعملائها لتمريرها تسقط_صفقة_القرن,No
1.222562015346135e+18,في يوم آت قريب سيخلصها رجال أتقياء يحبون الموت كما تحبون الحياة صفقة_القرن_لن_تمر,No
1.2225628601250406e+18,أعلنوا القدس عاصمة للإخوان المسلمين حينها سيتحرك كل القادة العرب لتحريرها د عبدالله_النفيسي تسقط_صفقة_القرن صفقه_القرن_لن_تمر,No
1.2225658025760522e+18,اللهم لا ترفع لليهود راية ولا تحقق لهم في فلسطين غاية هذه الأرض لا تتسع لهويتين فلسطين لنا والقدس لنا تسقط_صفقه_القرن,No
1.222566021669761e+18,أكثر من نصف اليهود في إسرائيل لديهم هذه القناعة و هذا ما نؤمن به حقيقة فلا تتفاجئوا إسمعوها من كبارنا هذه الحقيقة ليس كل اليهود صهاينة قارنوا موقفه بموقف صهاينة العرب من صفقة_القرن ولتعلون علوين ثم ماذا,No
1.2225660551697408e+18,تسقط_صفقة_القرن ياملاعين اليهود وعدكم ترامبكم بالقدس عاصمة لكم ويا له من وعد خسيس هزيل أما نحن فقد وعدنا الله بفنائكم وهلاككم علي ايدينا بأذن الله فانتظروا انا معكم منتظرون لن تهنأوا ابدا باقصانا,No
1.2225666020230963e+18,الرهان ليس على عواصم التخاذل العربي بل على الشعب الفلسطيني البطل لاسقاط صفقة القرن والدوس على جحور الخيانات النتنة تسقط_صفقة_القرن,No
1.2225669316240712e+18,فطرنا الله على حب القدس وإننا مصابون اليوم بما نحب تسقط_صفقة_القرن,No
1.22256722504081e+18,وقت م تحب توزع وزع من ارضك ارض غيرك مش حقك ولا ملكك لك الله يا فلسطين تسقط_صفقة_القرن,No
1.2225676807309435e+18,تسقط_صفقة_القرن كانوا الإخوان دائما الكاشف المبين لخيانات حكام وملوك العرب الصهاينة من اول الهالك عبد الناصر وهزيمة السادات وكمب ديفيد والمخلوع وتطبيعه مع اليهود ثم سجنوهم وقتلوهم لاتمام بصقة القرن بمعرفة ابن اليهودية النجس الحقير الخائن هوو كلاب الخليج,No
1.2225677147844687e+18,عاجل النهضة التونسية تعبر عن رفضها لـصفقة_القرن المزعومة مشروع أباح الاستيطان والاستيلاء على الحقوق الفلسطينية غير القابلة للتصرف في تجاوز للقرارات الدولية وتشريع لمنطق القوة وسياسات الأمر الواقع,Yes
1.2225681328182108e+18,ما يسموها صفقة_القرن هي بالاصح خيانة القرن وعار الدهر ولعنة التاريخ لكل الذين استهانوا من قادة العرب ب القضية_الفلسطينية وستلاحق كل عميل خان القضية وخان الله ورسوله وأمته ان كانوا يفقهون صفقة_القرن_لن_تمر تسقط_صفقة_القرن,No
1.2225696222952527e+18,صفقه_القرن_لن_تمر تسقط_صفقة_العار تسقط_صفعة_القرن القدس ستظل عربية إسلامية لأن الله سبحانه وتعالى قد وعدنا بذلك ولكن وبكل صراحة إسرائيل لم تكذب كانت واضحة في تحقيق اهدافها وسعت بكل الطرق وبذلت مجهودا كبيرا ولكن هناك من كان يعمل مع اسرائيل من خلف الكواليس ومهد لها الطريق,No
1.22256979973111e+18,في كل المحاور تسطر الانتصارات على الشيطان الأكبر من سوريا إلى لبنان إلى العراق واليمن وانشاءالله سيأتي اليوم الذي يكون الانتصار الأكبر في فلسطين بزوال اسرائيل من الوجود عملية_البنيان_المرصوص صفقة_القرن_لن_تمر,No
1.2225700706076508e+18,جوزيف_أبو_فاضلمعظم الإنتقادات والإستنكارات والشجب العربية والإسلامية ضد صفقة_القرن هي كذب وخداع كما حصل سورياالأسد ويوم إعلان القدس عاصمة لإسرائيلالمظاهرات والإستنكارات والخطابات والمسيرات والمؤتمرات ذاتها أمة عميلة خسيسة رخيصة,Yes
1.222570704547336e+18,إن من يقبل الصلح مع فقد خرج من الإسلام الشهيد_محمد_باقر_الصدر لا_لصفقة_القرن تسقط_صفقة_القرن القدس_عاصمة_فلسطين_الأبدية,No
1.222571105707352e+18,في موقف لم يجرؤ عليه حكام ومسئولو العرب المنبطحين للكيان الصهيوني المجرم ردت مندوبة كوبا في منظمة الأمم المتحدة للعلوم والثقافة اليونسكو على المندوب الصهيوني للكيان المحتل ردا مزلزلا حينما طالب بالوقوف دقيقية حداد على من أسماهم بضحايا المحارق اليهودية صفقة_القرن_لن_تمر,Yes
1.2225720710640804e+18,وقد يكون هذا الإعلان بمثابة تحول جديد في الصراع العربي الإسرائيلي أو مرحلة ما من مراحل القضية غير المنتهية لنراقب ونحلل ونرى صفقة_القرن,No
1.2225723407453263e+18,الذين كانوا يختبئون في الصفقات ضد فلسطين اليوم ظهروا للعلن ياسبحان الله ههههههههههههههههههههه لا يجي شعوبهم ويقولوا كنا وكنا اصحابكم فضحوكم جا يقلي بيتهم على صفقة_القرن صفقة_العار,No
1.222572616604455e+18,كاريكاتير صفقة_القرن بريشة عماد حجاج EmadHajjaj القدس_عاصمه_فلسطين تسقط_صفقة_القرن,No
1.2225739631398295e+18,تسقط_صفقة_القرن بيت المقدس والاقصي وقف اسلامي لايجوز لأحد التعامل عليه بالمنح او البيع او التقسيم ولا حتي اهل فلسطين أنفسهم فما بالكم اذا كان المانح لما لا يملك هذا الداعر الديوث النجس الوقح الزاني الصليبي الصهيوني ترامب لعنة الله عليه و من يعاونه من الخونة المنبطحين القدس لنا,No
1.2225743499343053e+18,نحن طلبة كلية الهندسة و البترول ضد التطبيع وضد الكيان الصهيوني وضد المطبعين والمتصهينين وضد صفقة القرن وفلسطين للفلسطينيين أرض عربية عاصمتها القدس تسقط_صفقة_القرن EPS_KU,No
1.222574468276609e+18,حتى الآن لم يجرؤا حزب السعودية الاول وادواتها في لبنان على ادانة صفقة_القرن او الحديث عنها فممنوع عليهم حتى الاشارة اليها لا_لصفقة_القرن,No
1.2225748394976663e+18,صفقة لحل النزاع أم لزيادة السيطرة الإسرائيلية على أرض فلسطين صفقة_القرن مكونة من مئات البنود مكتوبة في ورقة وتتوزع بنودها بين الشقين السياسي والاقتصادي في هذه السلسلة نقدم لكم كل شيء عن صفقة القرن,No
1.222576392128385e+18,باعونا يا صلاح الدين في المزاد العلني لا_لبصقه_القرن القدس_عاصمه_العرب صفقه_القرن_لن_تمر,No
1.2225775873036695e+18,كتموا الاصوات ف رسمنا علي الحطان حرية يا فلسطين اشهدي اني كمصرى مابعتش القضية وطنا العربي بقي في حاجات كتير تشغله لعبوها صح خلوا العرب يتصهينوا صفقة_القرن_لن_تمر,No
1.222579785873928e+18,صفقة القرن لن تمر ما دام فينا عرق ينبض ومجاهد يقاتل وثائر يدافع عن فلسطين فهل فينا هؤلاء أم الصمت العربي هو سيد الموقف فلسطين تباع في المزاد الآن وعلنيا من قبل حكام متآمرين خونة فهل نثور وندافع ونستحق الحياة تسقط_صفقة_القرن صفقة_القرن_لن_تمر,No
